1,101.2420654,12
2,9.401321411,9
3,197.0121861,15
4,8.998394012,7
5,212724.0245,20
6,15.52915573,19
7,964.5833969,21
8,219.1486359,97
9,10.9038353,8
10,18.93520355,33
11,19.90437508,34
12,101.2239456,23
13,166.1550999,31
14,3079.730511,23
15,298.2656956,105
16,24123.7483,34
17, 24407.302856445312, 0
